"Links","Time","Nome","PPG","RPG","APG","Altura","Peso","País","Idade","Data_de_nascimento","DRAFT","Experiência"
"https://www.nba.com/player/1631111/wendell-moore-jr/","Charlotte Hornets | #9 | Guard","Wendell
Moore Jr.","3.9","2.6","1.2","6'5"" (1.96m)","215lb (98kg)","USA","23 years","September 18, 2001","2022 R1 Pick 26","2 Years"
"https://www.nba.com/player/1629630/ja-morant/","Memphis Grizzlies | #12 | Guard","Ja
Morant","22.3","4.1","7.4","6'2"" (1.88m)","174lb (79kg)","USA","25 years","August 10, 1999","2019 R1 Pick 2","5 Years"
"https://www.nba.com/player/202693/markieff-morris/","Los Angeles Lakers | #88 | Forward","Markieff
Morris","3.2","1.4","1.1","6'9"" (2.06m)","245lb (111kg)","USA","35 years","September 2, 1989","2011 R1 Pick 13","13 Years"
"https://www.nba.com/player/1628420/monte-morris/","Phoenix Suns | #23 | Guard","Mont�
Morris","5.0","1.4","1.6","6'2"" (1.88m)","183lb (83kg)","USA","29 years","June 27, 1995","2017 R2 Pick 51","7 Years"
"https://www.nba.com/player/1630530/trey-murphy-iii/","New Orleans Pelicans | #25 | Forward","Trey
Murphy III","21.2","5.1","3.5","6'8"" (2.03m)","206lb (93kg)","USA","24 years","June 18, 2000","2021 R1 Pick 17","3 Years"
"https://www.nba.com/player/1627749/dejounte-murray/","New Orleans Pelicans | #5 | Guard","Dejounte
Murray","17.5","6.5","7.4","6'4"" (1.93m)","180lb (82kg)","USA","28 years","September 19, 1996","2016 R1 Pick 29","7 Years"
"https://www.nba.com/player/1627750/jamal-murray/","Denver Nuggets | #27 | Guard","Jamal
Murray","21.3","3.8","6.0","6'4"" (1.93m)","215lb (98kg)","Canada","28 years","February 23, 1997","2016 R1 Pick 7","7 Years"
"https://www.nba.com/player/1631099/keegan-murray/","Sacramento Kings | #13 | Forward","Keegan
Murray","12.3","6.8","1.5","6'8"" (2.03m)","225lb (102kg)","USA","24 years","August 19, 2000","2022 R1 Pick 4","2 Years"
"https://www.nba.com/player/1631200/kris-murray/","Portland Trail Blazers | #24 | Forward","Kris
Murray","4.0","2.5","0.9","6'8"" (2.03m)","216lb (98kg)","USA","24 years","August 19, 2000","2023 R1 Pick 23","1 Year"
"https://www.nba.com/player/1629004/svi-mykhailiuk/","Utah Jazz | #19 | Guard-Forward","Svi
Mykhailiuk","9.1","2.4","1.9","6'7"" (2.01m)","205lb (93kg)","Ukraine","27 years","June 10, 1997","2018 R2 Pick 47","6 Years"
"https://www.nba.com/player/1631250/pete-nance/","Milwaukee Bucks | #35 | Forward","Pete
Nance","1.9","1.1","0.3","6'10"" (2.08m)","225lb (102kg)","USA","25 years","February 19, 2000","Undrafted","1 Year"
"https://www.nba.com/player/1626204/larry-nance-jr/","Atlanta Hawks | #22 | Forward-Center","Larry
Nance Jr.","8.5","4.3","1.6","6'8"" (2.03m)","245lb (111kg)","USA","32 years","January 1, 1993","2015 R1 Pick 27","9 Years"
"https://www.nba.com/player/1629614/andrew-nembhard/","Indiana Pacers | #2 | Guard-Forward","Andrew
Nembhard","10.3","3.1","5.1","6'4"" (1.93m)","191lb (87kg)","Canada","25 years","January 16, 2000","2022 R2 Pick 31","2 Years"
"https://www.nba.com/player/1630174/aaron-nesmith/","Indiana Pacers | #23 | Guard-Forward","Aaron
Nesmith","11.3","3.8","1.4","6'6"" (1.98m)","215lb (98kg)","USA","25 years","October 16, 1999","2020 R1 Pick 14","4 Years"
"https://www.nba.com/player/1641803/tristen-newton/","Minnesota Timberwolves | #13 | Guard","Tristen
Newton","0.4","0.5","0.3","6'5"" (1.96m)","190lb (86kg)","USA","23 years","April 26, 2001","2024 R2 Pick 49","Rookie"
"https://www.nba.com/player/1627777/georges-niang/","Atlanta Hawks | #20 | Forward","Georges
Niang","9.8","3.7","1.4","6'7"" (2.01m)","230lb (104kg)","USA","31 years","June 17, 1993","2016 R2 Pick 50","8 Years"
"https://www.nba.com/player/1630227/daishen-nix/",,"Daishen
Nix","0.3","1.3","1.0","6'4"" (1.93m)","238lb (108kg)","USA","23 years","February 13, 2002","Undrafted","3 Years"
"https://www.nba.com/player/1630192/zeke-nnaji/","Denver Nuggets | #22 | Forward-Center","Zeke
Nnaji","3.1","1.6","0.3","6'9"" (2.06m)","240lb (109kg)","USA","24 years","January 9, 2001","2020 R1 Pick 22","4 Years"
"https://www.nba.com/player/1641936/miles-norris/","Boston Celtics | #0 | Forward","Miles
Norris","--","2.0","--","6'7"" (2.01m)","220lb (100kg)","USA","24 years","April 15, 2000","Undrafted","Rookie"
"https://www.nba.com/player/1629669/jaylen-nowell/",,"Jaylen
Nowell","8.4","2.5","2.3","6'4"" (1.93m)","201lb (91kg)","USA","25 years","July 9, 1999","2019 R2 Pick 43","5 Years"
"https://www.nba.com/player/203994/jusuf-nurkic/","Charlotte Hornets | #11 | Center","Jusuf
Nurki?","8.2","8.3","2.1","7'0"" (2.13m)","290lb (132kg)","Bosnia and Herzegovina","30 years","August 23, 1994","2014 R1 Pick 16","10 Years"
"https://www.nba.com/player/1626143/jahlil-okafor/",,"Jahlil
Okafor","--","1.0","1.0","6'10"" (2.08m)","270lb (122kg)","USA","29 years","December 15, 1995","2015 R1 Pick 3","6 Years"
"https://www.nba.com/player/1629643/chuma-okeke/","Philadelphia 76ers | #3 | Forward","Chuma
Okeke","5.6","5.2","1.4","6'7"" (2.01m)","229lb (104kg)","USA","26 years","August 18, 1998","2019 R1 Pick 16","4 Years"
"https://www.nba.com/player/1629006/josh-okogie/","Charlotte Hornets | #12 | Guard","Josh
Okogie","6.9","3.0","0.8","6'4"" (1.93m)","213lb (97kg)","Nigeria","26 years","September 1, 1998","2018 R1 Pick 20","6 Years"
"https://www.nba.com/player/1630168/onyeka-okongwu/","Atlanta Hawks | #17 | Forward-Center","Onyeka
Okongwu","13.0","8.6","2.3","6'10"" (2.08m)","240lb (109kg)","USA","24 years","December 11, 2000","2020 R1 Pick 6","4 Years"
"https://www.nba.com/player/1630171/isaac-okoro/","Cleveland Cavaliers | #35 | Forward-Guard","Isaac
Okoro","5.6","2.2","1.3","6'5"" (1.96m)","225lb (102kg)","USA","24 years","January 26, 2001","2020 R1 Pick 5","4 Years"
"https://www.nba.com/player/1642439/quincy-olivari/",,"Quincy
Olivari","1.5","--","0.5","6'3"" (1.91m)","200lb (91kg)","USA","23 years","May 27, 2001","Undrafted","Rookie"
"https://www.nba.com/player/203482/kelly-olynyk/","New Orleans Pelicans | #13 | Forward-Center","Kelly
Olynyk","8.4","4.6","2.7","6'11"" (2.11m)","240lb (109kg)","Canada","33 years","April 19, 1991","2013 R1 Pick 13","11 Years"
"https://www.nba.com/player/1626220/royce-oneale/","Phoenix Suns | #00 | Forward","Royce
O'Neale","9.4","5.0","2.2","6'6"" (1.98m)","226lb (103kg)","USA","31 years","June 5, 1993","Undrafted","7 Years"
"https://www.nba.com/player/1626162/kelly-oubre-jr/","Philadelphia 76ers | #9 | Forward-Guard","Kelly
Oubre Jr.","15.1","6.1","1.8","6'8"" (2.03m)","203lb (92kg)","USA","29 years","December 9, 1995","2015 R1 Pick 15","9 Years"
"https://www.nba.com/player/101108/chris-paul/","San Antonio Spurs | #3 | Guard","Chris
Paul","8.9","3.7","7.8","6'0"" (1.83m)","175lb (79kg)","USA","39 years","May 6, 1985","2005 R1 Pick 4","19 Years"
"https://www.nba.com/player/1626166/cameron-payne/","New York Knicks | #1 | Guard","Cameron
Payne","6.9","1.4","2.8","6'3"" (1.91m)","183lb (83kg)","USA","30 years","August 8, 1994","2015 R1 Pick 14","9 Years"
"https://www.nba.com/player/203901/elfrid-payton/","New Orleans Pelicans | #22 | Guard","Elfrid
Payton","3.8","2.6","4.9","6'3"" (1.91m)","195lb (88kg)","USA","31 years","February 22, 1994","2014 R1 Pick 10","8 Years"
"https://www.nba.com/player/1627780/gary-payton-ii/","Golden State Warriors | #0 | Guard","Gary
Payton II","6.6","2.9","1.3","6'2"" (1.88m)","195lb (88kg)","USA","32 years","December 1, 1992","Undrafted","8 Years"
"https://www.nba.com/player/1641809/drew-peterson/","Boston Celtics | #13 | Forward","Drew
Peterson","2.2","1.6","0.7","6'9"" (2.06m)","205lb (93kg)","USA","25 years","November 9, 1999","Undrafted","1 Year"
"https://www.nba.com/player/1641763/julian-phillips/","Chicago Bulls | #15 | Forward","Julian
Phillips","4.6","2.1","0.5","6'8"" (2.03m)","198lb (90kg)","USA","21 years","November 5, 2003","2023 R2 Pick 35","1 Year"
"https://www.nba.com/player/1629618/jalen-pickett/","Denver Nuggets | #24 | Guard","Jalen
Pickett","3.6","1.2","1.9","6'2"" (1.88m)","202lb (92kg)","USA","25 years","October 22, 1999","2023 R2 Pick 32","1 Year"
"https://www.nba.com/player/1630590/scotty-pippen-jr/","Memphis Grizzlies | #1 | Guard","Scotty
Pippen Jr.","9.4","3.3","4.3","6'1"" (1.85m)","170lb (77kg)","USA","24 years","November 10, 2000","Undrafted","2 Years"
"https://www.nba.com/player/1631342/daeqwon-plowden/","Atlanta Hawks | #29 | Guard-Forward","Daeqwon
Plowden","12.0","2.5","--","6'6"" (1.98m)","216lb (98kg)","USA","26 years","August 29, 1998","Undrafted","Rookie"
"https://www.nba.com/player/203486/mason-plumlee/","Phoenix Suns | #22 | Forward-Center","Mason
Plumlee","4.5","6.3","1.8","6'10"" (2.08m)","254lb (115kg)","USA","35 years","March 5, 1990","2013 R1 Pick 22","11 Years"
"https://www.nba.com/player/1641764/brandin-podziemski/","Golden State Warriors | #2 | Guard","Brandin
Podziemski","10.5","4.9","3.3","6'4"" (1.93m)","205lb (93kg)","USA","22 years","February 25, 2003","2023 R1 Pick 19","1 Year"
"https://www.nba.com/player/1627751/jakob-poeltl/","Toronto Raptors | #19 | Center","Jakob
Poeltl","14.3","9.6","2.8","7'0"" (2.13m)","260lb (118kg)","Austria","29 years","October 15, 1995","2016 R1 Pick 9","8 Years"
"https://www.nba.com/player/1629673/jordan-poole/","Washington Wizards | #13 | Guard","Jordan
Poole","20.5","3.2","4.6","6'4"" (1.93m)","194lb (88kg)","USA","25 years","June 19, 1999","2019 R1 Pick 28","5 Years"
"https://www.nba.com/player/1641854/craig-porter-jr/","Cleveland Cavaliers | #9 | Guard","Craig
Porter Jr.","2.9","1.1","1.3","6'1"" (1.85m)","180lb (82kg)","USA","25 years","February 26, 2000","Undrafted","1 Year"
"https://www.nba.com/player/1629645/kevin-porter-jr/","Milwaukee Bucks | #3 | Guard-Forward","Kevin
Porter Jr.","9.5","3.5","3.2","6'4"" (1.93m)","203lb (92kg)","USA","24 years","May 4, 2000","2019 R1 Pick 30","4 Years"
"https://www.nba.com/player/1629008/michael-porter-jr/","Denver Nuggets | #1 | Forward","Michael
Porter Jr.","18.2","6.9","2.1","6'10"" (2.08m)","218lb (99kg)","USA","26 years","June 29, 1998","2018 R1 Pick 14","5 Years"
"https://www.nba.com/player/1626171/bobby-portis/","Milwaukee Bucks | #9 | Forward","Bobby
Portis","13.7","8.3","2.2","6'10"" (2.08m)","250lb (113kg)","USA","30 years","February 10, 1995","2015 R1 Pick 22","9 Years"
"https://www.nba.com/player/204001/kristaps-porzingis/","Boston Celtics | #8 | Forward-Center","Kristaps
Porzi??is","19.5","6.9","2.0","7'2"" (2.18m)","240lb (109kg)","Latvia","29 years","August 2, 1995","2015 R1 Pick 4","8 Years"
"https://www.nba.com/player/1642366/quinten-post/","Golden State Warriors | #21 | Center","Quinten
Post","8.7","3.8","1.4","7'0"" (2.13m)","238lb (108kg)","Netherlands","25 years","March 21, 2000","2024 R2 Pick 52","Rookie"
"https://www.nba.com/player/1630695/micah-potter/","Utah Jazz | #25 | Center","Micah
Potter","4.2","4.2","0.8","6'9"" (2.06m)","248lb (112kg)","USA","26 years","April 6, 1998","Undrafted","3 Years"
"https://www.nba.com/player/203939/dwight-powell/","Dallas Mavericks | #7 | Forward-Center","Dwight
Powell","2.1","2.2","1.0","6'10"" (2.08m)","240lb (109kg)","Canada","33 years","July 20, 1991","2014 R2 Pick 45","10 Years"
"https://www.nba.com/player/1626181/norman-powell/","LA Clippers | #24 | Guard","Norman
Powell","23.0","3.4","2.1","6'4"" (1.93m)","215lb (98kg)","USA","31 years","May 25, 1993","2015 R2 Pick 46","9 Years"
"https://www.nba.com/player/1627752/taurean-prince/","Milwaukee Bucks | #12 | Forward","Taurean
Prince","8.2","3.7","2.0","6'6"" (1.98m)","218lb (99kg)","USA","31 years","March 22, 1994","2016 R1 Pick 12","8 Years"
"https://www.nba.com/player/1630202/payton-pritchard/","Boston Celtics | #11 | Guard","Payton
Pritchard","14.1","3.7","3.4","6'1"" (1.85m)","195lb (88kg)","USA","27 years","January 28, 1998","2020 R1 Pick 26","4 Years"
"https://www.nba.com/player/1641765/olivier-maxence-prosper/","Dallas Mavericks | #8 | Forward","Olivier-Maxence
Prosper","3.9","2.4","0.8","6'7"" (2.01m)","230lb (104kg)","Canada","22 years","July 3, 2002","2023 R1 Pick 24","1 Year"
"https://www.nba.com/player/1642389/zyon-pullin/","Memphis Grizzlies  | Guard","Zyon
Pullin","--","--","--","6'4"" (1.93m)","206lb (93kg)","USA","24 years","March 3, 2001","Undrafted","Rookie"
"https://www.nba.com/player/1630243/trevelin-queen/","Orlando Magic | #12 | Guard","Trevelin
Queen","4.3","1.6","1.2","6'5"" (1.96m)","190lb (86kg)","USA","28 years","February 25, 1997","Undrafted","3 Years"
"https://www.nba.com/player/1629674/neemias-queta/","Boston Celtics | #88 | Center","Neemias
Queta","5.0","3.9","0.6","7'0"" (2.13m)","248lb (112kg)","Portugal","25 years","July 13, 1999","2021 R2 Pick 39","3 Years"
"https://www.nba.com/player/1630193/immanuel-quickley/","Toronto Raptors | #5 | Guard","Immanuel
Quickley","17.3","3.6","5.6","6'2"" (1.88m)","190lb (86kg)","USA","25 years","June 17, 1999","2020 R1 Pick 25","4 Years"
"https://www.nba.com/player/1631311/lester-quinones/","New Orleans Pelicans | #25 | Guard","Lester
Quinones","2.3","1.0","0.3","6'4"" (1.93m)","208lb (94kg)","USA","24 years","November 16, 2000","Undrafted","2 Years"
"https://www.nba.com/player/203944/julius-randle/","Minnesota Timberwolves | #30 | Forward-Center","Julius
Randle","18.7","7.0","4.6","6'9"" (2.06m)","250lb (113kg)","USA","30 years","November 29, 1994","2014 R1 Pick 7","10 Years"
"https://www.nba.com/player/1641871/duop-reath/","Portland Trail Blazers | #26 | Center","Duop
Reath","4.1","1.9","0.6","6'9"" (2.06m)","245lb (111kg)","South Sudan","28 years","June 26, 1996","Undrafted","1 Year"
"https://www.nba.com/player/1630559/austin-reaves/","Los Angeles Lakers | #15 | Guard","Austin
Reaves","19.7","4.5","6.0","6'5"" (1.96m)","197lb (89kg)","USA","26 years","May 29, 1998","Undrafted","3 Years"
"https://www.nba.com/player/1629629/cam-reddish/","Los Angeles Lakers | #5 | Forward-Guard","Cam
Reddish","3.2","2.0","0.7","6'7"" (2.01m)","217lb (98kg)","USA","25 years","September 1, 1999","2019 R1 Pick 10","5 Years"
"https://www.nba.com/player/1630194/paul-reed/","Detroit Pistons | #7 | Forward","Paul
Reed","4.1","2.6","0.9","6'9"" (2.06m)","210lb (95kg)","USA","25 years","June 14, 1999","2020 R2 Pick 58","4 Years"
"https://www.nba.com/player/1642024/alex-reese/","Philadelphia 76ers | #65 | Forward-Center","Alex
Reese","4.9","3.0","0.2","6'9"" (2.06m)","245lb (111kg)","USA","25 years","May 21, 1999","Undrafted","Rookie"
"https://www.nba.com/player/1641810/antonio-reeves/","New Orleans Pelicans | #12 | Guard","Antonio
Reeves","4.5","1.1","0.7","6'5"" (1.96m)","205lb (93kg)","USA","22 years","November 20, 2002","2024 R2 Pick 47","Rookie"
"https://www.nba.com/player/1629675/naz-reid/","Minnesota Timberwolves | #11 | Center-Forward","Naz
Reid","14.6","6.1","2.3","6'9"" (2.06m)","264lb (120kg)","USA","25 years","August 26, 1999","Undrafted","5 Years"
"https://www.nba.com/player/1631197/jared-rhoden/","Toronto Raptors | #8 | Guard","Jared
Rhoden","7.1","3.0","0.8","6'5"" (1.96m)","210lb (95kg)","USA","25 years","August 27, 1999","Undrafted","2 Years"
"https://www.nba.com/player/1630208/nick-richards/","Phoenix Suns | #2 | Center","Nick
Richards","9.7","8.4","1.0","7'0"" (2.13m)","245lb (111kg)","Jamaica","27 years","November 29, 1997","2020 R2 Pick 42","4 Years"
"https://www.nba.com/player/1626196/josh-richardson/",,"Josh
Richardson","4.0","1.5","1.5","6'5"" (1.96m)","200lb (91kg)","USA","31 years","September 15, 1993","2015 R2 Pick 40","9 Years"
"https://www.nba.com/player/1642258/zaccharie-risacher/","Atlanta Hawks | #10 | Forward","Zaccharie
Risacher","11.9","3.7","1.2","6'8"" (2.03m)","200lb (91kg)","France","19 years","April 8, 2005","2024 R1 Pick 1","Rookie"
"https://www.nba.com/player/1641857/liam-robbins/",,"Liam
Robbins","0.7","0.9","0.2","7'0"" (2.13m)","250lb (113kg)","USA","25 years","July 12, 1999","Undrafted","Rookie"
"https://www.nba.com/player/1629130/duncan-robinson/","Miami Heat | #55 | Forward","Duncan
Robinson","11.1","2.3","2.5","6'7"" (2.01m)","215lb (98kg)","USA","30 years","April 22, 1994","Undrafted","6 Years"
"https://www.nba.com/player/1629011/mitchell-robinson/","New York Knicks | #23 | Center-Forward","Mitchell
Robinson","5.5","5.5","0.5","7'0"" (2.13m)","240lb (109kg)","USA","26 years","April 1, 1998","2018 R2 Pick 36","6 Years"
"https://www.nba.com/player/1631115/orlando-robinson/","Toronto Raptors | #21 | Center","Orlando
Robinson","6.0","4.4","1.6","6'10"" (2.08m)","235lb (107kg)","USA","24 years","July 10, 2000","Undrafted","2 Years"
"https://www.nba.com/player/1630526/jeremiah-robinson-earl/","New Orleans Pelicans | #50 | Forward","Jeremiah
Robinson-Earl","5.7","4.4","1.1","6'8"" (2.03m)","240lb (109kg)","USA","24 years","November 3, 2000","2021 R2 Pick 32","3 Years"
"https://www.nba.com/player/1631223/david-roddy/","Houston Rockets | #45 | Forward","David
Roddy","4.7","2.6","1.1","6'4"" (1.93m)","255lb (116kg)","USA","23 years","March 27, 2001","2022 R1 Pick 23","2 Years"
"https://www.nba.com/player/1631157/ryan-rollins/","Milwaukee Bucks | #13 | Guard","Ryan
Rollins","4.8","1.7","1.4","6'3"" (1.91m)","180lb (82kg)","USA","22 years","July 3, 2002","2022 R2 Pick 44","2 Years"
"https://www.nba.com/player/1642050/jackson-rowe/","Golden State Warriors | #44 | Forward","Jackson
Rowe","3.2","1.6","0.6","6'7"" (2.01m)","210lb (95kg)","Canada","28 years","January 4, 1997","Undrafted","Rookie"
"https://www.nba.com/player/1626179/terry-rozier/","Miami Heat | #2 | Guard","Terry
Rozier","11.2","3.8","2.7","6'1"" (1.85m)","190lb (86kg)","USA","31 years","March 17, 1994","2015 R1 Pick 16","9 Years"
"https://www.nba.com/player/1641712/rayan-rupert/","Portland Trail Blazers | #21 | Guard-Forward","Rayan
Rupert","2.1","1.1","0.4","6'6"" (1.98m)","195lb (88kg)","France","20 years","May 31, 2004","2023 R2 Pick 43","1 Year"
"https://www.nba.com/player/1626156/dangelo-russell/","Brooklyn Nets | #1 | Guard","D'Angelo
Russell","13.0","2.8","5.2","6'3"" (1.91m)","193lb (88kg)","USA","29 years","February 23, 1996","2015 R1 Pick 2","9 Years"
"https://www.nba.com/player/1630346/matt-ryan/",,"Matt
Ryan","1.5","0.4","0.2","6'6"" (1.98m)","215lb (98kg)","USA","27 years","April 17, 1997","Undrafted","3 Years"
"https://www.nba.com/player/1627734/domantas-sabonis/","Sacramento Kings | #11 | Forward-Center","Domantas
Sabonis","19.2","13.9","6.2","6'10"" (2.08m)","240lb (109kg)","Lithuania","28 years","May 3, 1996","2016 R1 Pick 11","8 Years"
"https://www.nba.com/player/1642275/tidjane-salaun/","Charlotte Hornets | #31 | Forward","Tidjane
Sala�n","5.3","4.2","1.1","6'8"" (2.03m)","207lb (94kg)","France","19 years","August 10, 2005","2024 R1 Pick 6","Rookie"
"https://www.nba.com/player/1641766/adama-sanogo/",,"Adama
Sanogo","2.0","1.5","0.3","6'9"" (2.06m)","245lb (111kg)","Mali","23 years","February 12, 2002","Undrafted","1 Year"
"https://www.nba.com/player/1630611/gui-santos/","Golden State Warriors | #15 | Forward","Gui
Santos","4.2","3.1","1.4","6'6"" (1.98m)","185lb (84kg)","Brazil","22 years","June 22, 2002","2022 R2 Pick 55","1 Year"
"https://www.nba.com/player/203967/dario-saric/","Denver Nuggets | #9 | Forward-Center","Dario
�ari?","3.5","3.3","1.5","6'10"" (2.08m)","225lb (102kg)","Croatia","30 years","April 8, 1994","2014 R1 Pick 12","7 Years"
"https://www.nba.com/player/1642259/alex-sarr/","Washington Wizards | #20 | Center","Alex
Sarr","12.7","6.7","2.3","7'0"" (2.13m)","205lb (93kg)","France","19 years","April 26, 2005","2024 R1 Pick 2","Rookie"
"https://www.nba.com/player/1631204/marcus-sasser/","Detroit Pistons | #25 | Guard","Marcus
Sasser","5.7","1.1","2.2","6'2"" (1.88m)","195lb (88kg)","USA","24 years","September 21, 2000","2023 R1 Pick 25","1 Year"
"https://www.nba.com/player/1631248/baylor-scheierman/","Boston Celtics | #55 | Guard","Baylor
Scheierman","2.5","1.4","0.7","6'6"" (1.98m)","205lb (93kg)","USA","24 years","September 26, 2000","2024 R1 Pick 30","Rookie"
"https://www.nba.com/player/203471/dennis-schroder/","Detroit Pistons | #17 | Guard","Dennis
Schr�der","13.3","2.6","5.3","6'1"" (1.85m)","175lb (79kg)","Germany","31 years","September 15, 1993","2013 R1 Pick 17","11 Years"
"https://www.nba.com/player/1630578/alperen-sengun/","Houston Rockets | #28 | Center","Alperen
Sengun","19.0","10.5","4.9","6'11"" (2.11m)","243lb (110kg)","Turkey","22 years","July 25, 2002","2021 R1 Pick 16","3 Years"
"https://www.nba.com/player/1641729/brice-sensabaugh/","Utah Jazz | #28 | Forward","Brice
Sensabaugh","10.0","2.7","1.4","6'5"" (1.96m)","235lb (107kg)","USA","21 years","October 30, 2003","2023 R1 Pick 28","1 Year"
"https://www.nba.com/player/1629012/collin-sexton/","Utah Jazz | #2 | Guard","Collin
Sexton","18.3","2.9","4.2","6'3"" (1.91m)","190lb (86kg)","USA","26 years","January 4, 1999","2018 R1 Pick 8","6 Years"
"https://www.nba.com/player/1629013/landry-shamet/","New York Knicks | #44 | Guard","Landry
Shamet","3.9","1.0","0.5","6'4"" (1.93m)","190lb (86kg)","USA","28 years","March 13, 1997","2018 R1 Pick 26","6 Years"
"https://www.nba.com/player/1630545/terrence-shannon-jr/","Minnesota Timberwolves | #00 | Guard-Forward","Terrence
Shannon Jr.","4.6","1.5","1.0","6'6"" (1.98m)","215lb (98kg)","USA","24 years","July 30, 2000","2024 R1 Pick 27","Rookie"
"https://www.nba.com/player/1630549/dayron-sharpe/","Brooklyn Nets | #20 | Center","Day'Ron
Sharpe","7.9","6.6","1.8","6'9"" (2.06m)","265lb (120kg)","USA","23 years","November 6, 2001","2021 R1 Pick 29","3 Years"
"https://www.nba.com/player/1631101/shaedon-sharpe/","Portland Trail Blazers | #17 | Guard","Shaedon
Sharpe","17.5","4.2","2.6","6'5"" (1.96m)","208lb (94kg)","Canada","21 years","May 30, 2003","2022 R1 Pick 7","2 Years"
"https://www.nba.com/player/1642347/jamal-shead/","Toronto Raptors | #23 | Guard","Jamal
Shead","6.3","1.4","3.8","6'1"" (1.85m)","200lb (91kg)","USA","22 years","July 24, 2002","2024 R2 Pick 45","Rookie"
"https://www.nba.com/player/1641767/ben-sheppard/","Indiana Pacers | #26 | Guard","Ben
Sheppard","5.5","2.9","1.3","6'6"" (1.98m)","190lb (86kg)","USA","23 years","July 16, 2001","2023 R1 Pick 26","1 Year"
"https://www.nba.com/player/1642263/reed-sheppard/","Houston Rockets | #15 | Guard","Reed
Sheppard","3.9","1.4","1.2","6'2"" (1.88m)","185lb (84kg)","USA","20 years","June 24, 2004","2024 R1 Pick 3","Rookie"
"https://www.nba.com/player/1627783/pascal-siakam/","Indiana Pacers | #43 | Forward","Pascal
Siakam","20.9","7.0","3.4","6'8"" (2.03m)","245lb (111kg)","Cameroon","30 years","April 2, 1994","2016 R1 Pick 27","8 Years"
"https://www.nba.com/player/1627732/ben-simmons/","LA Clippers | #25 | Guard-Forward","Ben
Simmons","5.7","4.9","6.3","6'10"" (2.08m)","240lb (109kg)","Australia","28 years","July 20, 1996","2016 R1 Pick 1","6 Years"
"https://www.nba.com/player/1629014/anfernee-simons/","Portland Trail Blazers | #1 | Guard","Anfernee
Simons","19.6","2.7","4.8","6'3"" (1.91m)","200lb (91kg)","USA","25 years","June 8, 1999","2018 R1 Pick 24","6 Years"
"https://www.nba.com/player/1642354/kj-simpson/","Charlotte Hornets | #25 | Guard","KJ
Simpson","7.3","2.8","2.8","6'0"" (1.83m)","189lb (86kg)","USA","22 years","August 8, 2002","2024 R2 Pick 42","Rookie"
"https://www.nba.com/player/1630579/jericho-sims/","Milwaukee Bucks | #00 | Center","Jericho
Sims","1.8","3.7","0.6","6'10"" (2.08m)","250lb (113kg)","USA","26 years","October 20, 1998","2021 R2 Pick 58","3 Years"
"https://www.nba.com/player/203935/marcus-smart/","Washington Wizards | #36 | Guard","Marcus
Smart","9.3","2.2","3.5","6'3"" (1.91m)","220lb (100kg)","USA","31 years","March 6, 1994","2014 R1 Pick 6","10 Years"
"https://www.nba.com/player/1630696/dru-smith/","Miami Heat | #12 | Guard","Dru
Smith","6.2","2.6","1.6","6'2"" (1.88m)","203lb (92kg)","USA","27 years","December 30, 1997","Undrafted","2 Years"
"https://www.nba.com/player/1630188/jalen-smith/","Chicago Bulls | #7 | Forward-Center","Jalen
Smith","8.1","5.5","1.0","6'9"" (2.06m)","215lb (98kg)","USA","25 years","March 16, 2000","2020 R1 Pick 10","4 Years"
"https://www.nba.com/player/1642449/tolu-smith/","Detroit Pistons | #35 | Forward","Tolu
Smith","--","--","--","6'11"" (2.11m)","--","USA","24 years","July 26, 2000","Undrafted","Rookie"
"https://www.nba.com/player/1641890/tyler-smith/","Milwaukee Bucks | #21 | Forward","Tyler
Smith","2.3","1.1","0.2","6'9"" (2.06m)","224lb (102kg)","USA","20 years","November 2, 2004","2024 R2 Pick 33","Rookie"
"https://www.nba.com/player/1631095/jabari-smith-jr/","Houston Rockets | #10 | Forward","Jabari
Smith Jr.","12.2","6.6","1.0","6'10"" (2.08m)","220lb (100kg)","USA","21 years","May 13, 2003","2022 R1 Pick 3","2 Years"
"https://www.nba.com/player/1641733/nick-smith-jr/","Charlotte Hornets | #8 | Guard","Nick
Smith Jr.","9.4","2.0","2.1","6'2"" (1.88m)","185lb (84kg)","USA","20 years","April 18, 2004","2023 R1 Pick 27","1 Year"
"https://www.nba.com/player/1631110/jeremy-sochan/","San Antonio Spurs | #10 | Forward","Jeremy
Sochan","11.7","6.7","2.4","6'8"" (2.03m)","230lb (104kg)","Poland","21 years","May 20, 2003","2022 R1 Pick 9","2 Years"
"https://www.nba.com/player/1642285/cam-spencer/","Memphis Grizzlies | #24 | Guard","Cam
Spencer","4.1","1.4","1.3","6'4"" (1.93m)","205lb (93kg)","USA","24 years","April 6, 2000","2024 R2 Pick 53","Rookie"
"https://www.nba.com/player/1630311/pat-spencer/","Golden State Warriors | #61 | Guard","Pat
Spencer","2.6","1.4","1.2","6'3"" (1.91m)","205lb (93kg)","USA","28 years","July 4, 1996","Undrafted","1 Year"
"https://www.nba.com/player/1630531/jaden-springer/","Utah Jazz | #11 | Guard","Jaden
Springer","2.2","1.0","0.7","6'4"" (1.93m)","202lb (92kg)","USA","22 years","September 25, 2002","2021 R1 Pick 28","3 Years"
